_id,keywords[0],keywords[1],keywords[2],response,id,layer,problem,keywords,solution
69b6ee41a05d6d71cf6739a2,,,,,309,Data Link,ARP poisoning attack,arp attack,Enable security features
69b6ee41a05d6d71cf6739a3,,,,,310,Presentation,Data corruption,data corruption,Retransmit data
69b6ee41a05d6d71cf6739a4,,,,,311,Presentation,Certificate chain error,certificate chain,Install full chain
69b6ee41a05d6d71cf6739a5,,,,,312,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee41a05d6d71cf6739a6,,,,,313,Physical,Broken fiber cable,fiber damage,Replace fiber cable
69b6ee41a05d6d71cf6739a7,,,,,314,Network,Network unreachable,network unreachable,Verify routing table
69b6ee41a05d6d71cf6739a8,,,,,315,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee41a05d6d71cf6739a9,,,,,316,Presentation,Data format mismatch,format mismatch,Convert data format
69b6ee41a05d6d71cf6739aa,,,,,317,Network,Invalid IP address,invalid ip,Configure correct IP
69b6ee41a05d6d71cf6739ab,,,,,319,Presentation,Encoding issue,encoding problem,Use UTF8 encoding
69b6ee41a05d6d71cf6739ac,,,,,323,Application,HTTP 404 error,404 error,Check URL
69b6ee41a05d6d71cf6739ad,,,,,320,Physical,WiFi router not powered,wifi router off,Check power adapter
69b6ee41a05d6d71cf6739ae,,,,,318,Data Link,VLAN misconfiguration,vlan config,Correct VLAN settings
69b6ee41a05d6d71cf6739af,,,,,321,Presentation,Data corruption,data corruption,Retransmit data
69b6ee41a05d6d71cf6739b0,,,,,332,Application,Proxy server error,proxy error,Disable proxy
69b6ee41a05d6d71cf6739b1,,,,,327,Application,Browser cache issue,browser cache,Clear browser cache
69b6ee41a05d6d71cf6739b2,,,,,329,Application,Web server down,server down,Restart server
69b6ee41a05d6d71cf6739b3,,,,,328,Network,Router not routing packets,router routing,Restart router
69b6ee41a05d6d71cf6739b4,,,,,324,Physical,Faulty modem,modem issue,Restart or replace modem
69b6ee41a05d6d71cf6739b5,,,,,325,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee41a05d6d71cf6739b6,,,,,326,Network,Router firmware outdated,router firmware,Update router firmware
69b6ee41a05d6d71cf6739b7,,,,,322,Application,FTP connection failed,ftp connection,Verify credentials
69b6ee41a05d6d71cf6739b8,,,,,335,Network,NAT misconfiguration,nat error,Reconfigure NAT
69b6ee41a05d6d71cf6739b9,,,,,331,Session,Secure session failure,secure session,Check certificates
69b6ee41a05d6d71cf6739ba,,,,,343,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee41a05d6d71cf6739bb,,,,,333,Network,Incorrect routing table,routing table,Update routes
69b6ee41a05d6d71cf6739bc,,,,,330,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee41a05d6d71cf6739bd,,,,,339,Application,API request failed,api request,Check API endpoint
69b6ee41a05d6d71cf6739be,,,,,334,Application,HTTP 404 error,404 error,Check URL
69b6ee41a05d6d71cf6739bf,,,,,337,Transport,Connection reset error,connection reset,Check server logs
69b6ee41a05d6d71cf6739c0,,,,,338,Presentation,Data serialization error,serialization error,Correct data format
69b6ee41a05d6d71cf6739c1,,,,,336,Session,Session not established,session fail,Restart service
69b6ee41a05d6d71cf6739c2,,,,,344,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee41a05d6d71cf6739c3,,,,,342,Session,Session authentication failure,session auth,Re-login
69b6ee41a05d6d71cf6739c4,,,,,341,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee41a05d6d71cf6739c5,,,,,346,Physical,WiFi router not powered,wifi router off,Check power adapter
69b6ee41a05d6d71cf6739c6,,,,,345,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee41a05d6d71cf6739c7,,,,,348,Data Link,MAC filtering blocking device,mac filter,Update MAC filter list
69b6ee41a05d6d71cf6739c8,,,,,340,Application,Database connection failed,database connection,Check DB connection
69b6ee41a05d6d71cf6739c9,,,,,347,Session,Session encryption failure,session encryption,Update encryption
69b6ee41a05d6d71cf6739ca,,,,,350,Physical,Signal interference,signal noise,Remove interference source
69b6ee41a05d6d71cf6739cb,,,,,349,Presentation,Encoding issue,encoding problem,Use UTF8 encoding
69b6ee41a05d6d71cf6739cc,,,,,351,Session,VPN session dropped,vpn drop,Reconnect VPN
69b6ee41a05d6d71cf6739cd,,,,,354,Network,Invalid IP address,invalid ip,Configure correct IP
69b6ee41a05d6d71cf6739ce,,,,,353,Physical,Faulty modem,modem issue,Restart or replace modem
69b6ee41a05d6d71cf6739cf,,,,,352,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee41a05d6d71cf6739d0,,,,,355,Session,VPN session dropped,vpn drop,Reconnect VPN
69b6ee41a05d6d71cf6739d1,,,,,356,Presentation,Encryption key mismatch,key mismatch,Regenerate keys
69b6ee41a05d6d71cf6739d2,,,,,357,Data Link,Incorrect duplex mode,duplex mismatch,Set auto duplex
69b6ee41a05d6d71cf6739d3,,,,,358,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee41a05d6d71cf6739d4,,,,,360,Physical,WiFi router not powered,wifi router off,Check power adapter
69b6ee41a05d6d71cf6739d5,,,,,359,Physical,Overheating router,router heat,Allow router cooling
69b6ee41a05d6d71cf6739d6,,,,,361,Presentation,Compression error,compression error,Disable compression
69b6ee41a05d6d71cf6739d7,,,,,363,Presentation,Encryption error,encryption error,Update encryption settings
69b6ee41a05d6d71cf6739d8,,,,,364,Physical,Network cable unplugged,cable unplugged ethernet,Plug the Ethernet cable properly
69b6ee41a05d6d71cf6739d9,,,,,365,Transport,TCP connection timeout,tcp timeout,Check server availability
69b6ee41a05d6d71cf6739da,,,,,366,Presentation,Compression error,compression error,Disable compression
69b6ee41a05d6d71cf6739db,,,,,367,Network,Static route misconfigured,static route,Correct static route
69b6ee41a05d6d71cf6739dc,,,,,362,Session,Session encryption failure,session encryption,Update encryption
69b6ee41a05d6d71cf6739dd,,,,,368,Transport,SYN flood attack,syn attack,Enable SYN protection
69b6ee41a05d6d71cf6739de,,,,,369,Network,Invalid IP address,invalid ip,Configure correct IP
69b6ee41a05d6d71cf6739df,,,,,371,Network,Network unreachable,network unreachable,Verify routing table
69b6ee41a05d6d71cf6739e0,,,,,370,Session,Authentication server unreachable,auth server,Restart authentication server
69b6ee41a05d6d71cf6739e1,,,,,372,Data Link,Duplicate MAC address,duplicate mac,Reassign MAC
69b6ee41a05d6d71cf6739e2,,,,,374,Presentation,Encryption error,encryption error,Update encryption settings
69b6ee41a05d6d71cf6739e3,,,,,373,Transport,Firewall blocking port,firewall port,Allow port in firewall
69b6ee41a05d6d71cf6739e4,,,,,375,Presentation,Encoding issue,encoding problem,Use UTF8 encoding
69b6ee41a05d6d71cf6739e5,,,,,377,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee41a05d6d71cf6739e6,,,,,378,Session,VPN session dropped,vpn drop,Reconnect VPN
69b6ee41a05d6d71cf6739e7,,,,,376,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee41a05d6d71cf6739e8,,,,,379,Transport,Transport layer congestion,transport congestion,Adjust buffer size
69b6ee41a05d6d71cf6739e9,,,,,380,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee41a05d6d71cf6739ea,,,,,381,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee41a05d6d71cf6739eb,,,,,382,Network,Invalid IP address,invalid ip,Configure correct IP
69b6ee41a05d6d71cf6739ec,,,,,386,Application,FTP connection failed,ftp connection,Verify credentials
69b6ee41a05d6d71cf6739ed,,,,,384,Network,ICMP blocked,icmp ping,Enable ICMP
69b6ee41a05d6d71cf6739ee,,,,,388,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee41a05d6d71cf6739ef,,,,,387,Transport,TCP slow start delay,tcp slow,Optimize TCP parameters
69b6ee41a05d6d71cf6739f0,,,,,390,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee41a05d6d71cf6739f1,,,,,389,Physical,Ethernet port not detecting cable,port ethernet issue,Try another port
69b6ee41a05d6d71cf6739f2,,,,,391,Transport,Session timeout,session timeout,Increase timeout
69b6ee41a05d6d71cf6739f3,,,,,396,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee41a05d6d71cf6739f4,,,,,402,Data Link,Incorrect duplex mode,duplex mismatch,Set auto duplex
69b6ee41a05d6d71cf6739f5,,,,,403,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee41a05d6d71cf6739f6,,,,,383,Physical,Broken fiber cable,fiber damage,Replace fiber cable
69b6ee41a05d6d71cf6739f7,,,,,404,Transport,TCP handshake failure,tcp handshake,Restart service
69b6ee41a05d6d71cf6739f8,,,,,405,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee41a05d6d71cf6739f9,,,,,406,Data Link,Duplicate MAC address,duplicate mac,Reassign MAC
69b6ee41a05d6d71cf6739fa,,,,,408,Transport,TCP slow start delay,tcp slow,Optimize TCP parameters
69b6ee41a05d6d71cf6739fb,,,,,392,Session,Authentication server unreachable,auth server,Restart authentication server
69b6ee41a05d6d71cf6739fc,,,,,410,Application,Web server down,server down,Restart server
69b6ee41a05d6d71cf6739fd,,,,,411,Session,Session ID mismatch,session id,Clear session cache
69b6ee41a05d6d71cf6739fe,,,,,412,Session,Session restore failure,session restore,Reauthenticate
69b6ee41a05d6d71cf6739ff,,,,,413,Application,Web server down,server down,Restart server
69b6ee41a05d6d71cf673a00,,,,,393,Session,Session not established,session fail,Restart service
69b6ee41a05d6d71cf673a01,,,,,415,Network,Invalid IP address,invalid ip,Configure correct IP
69b6ee41a05d6d71cf673a02,,,,,416,Physical,Network cable unplugged,cable unplugged ethernet,Plug the Ethernet cable properly
69b6ee41a05d6d71cf673a03,,,,,417,Application,Website not loading,website loading,Check server status
69b6ee41a05d6d71cf673a04,,,,,418,Data Link,Switch port disabled,switch port disabled,Enable switch port
69b6ee41a05d6d71cf673a05,,,,,407,Session,Session token expired,token expired,Generate new token
69b6ee41a05d6d71cf673a06,,,,,419,Transport,UDP service not responding,udp service,Restart service
69b6ee41a05d6d71cf673a07,,,,,420,Presentation,Encryption error,encryption error,Update encryption settings
69b6ee41a05d6d71cf673a08,,,,,421,Session,Session ID mismatch,session id,Clear session cache
69b6ee41a05d6d71cf673a09,,,,,400,Network,Router firmware outdated,router firmware,Update router firmware
69b6ee41a05d6d71cf673a0a,,,,,414,Physical,Network card failure,nic network card,Replace network interface card
69b6ee41a05d6d71cf673a0b,,,,,424,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee41a05d6d71cf673a0c,,,,,397,Transport,TCP slow start delay,tcp slow,Optimize TCP parameters
69b6ee41a05d6d71cf673a0d,,,,,398,Data Link,Spanning tree loop,stp loop,Configure STP properly
69b6ee41a05d6d71cf673a0e,,,,,399,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee41a05d6d71cf673a0f,,,,,422,Session,Session encryption failure,session encryption,Update encryption
69b6ee41a05d6d71cf673a10,,,,,401,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee41a05d6d71cf673a11,,,,,409,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee41a05d6d71cf673a12,,,,,394,Application,API request failed,api request,Check API endpoint
69b6ee41a05d6d71cf673a13,,,,,425,Physical,Incorrect cable type,wrong cable,Use correct cable like Cat6
69b6ee41a05d6d71cf673a14,,,,,395,Physical,WiFi router not powered,wifi router off,Check power adapter
69b6ee41a05d6d71cf673a15,,,,,423,Network,Router firmware outdated,router firmware,Update router firmware
69b6ee41a05d6d71cf673a16,,,,,427,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee41a05d6d71cf673a17,,,,,428,Session,Session ID mismatch,session id,Clear session cache
69b6ee41a05d6d71cf673a18,,,,,426,Physical,Faulty modem,modem issue,Restart or replace modem
69b6ee41a05d6d71cf673a19,,,,,429,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee41a05d6d71cf673a1a,,,,,430,Transport,TCP slow start delay,tcp slow,Optimize TCP parameters
69b6ee41a05d6d71cf673a1b,,,,,431,Session,Session ID mismatch,session id,Clear session cache
69b6ee41a05d6d71cf673a1c,,,,,432,Presentation,Encryption error,encryption error,Update encryption settings
69b6ee41a05d6d71cf673a1d,,,,,433,Network,Subnet mismatch,subnet mask,Correct subnet mask
69b6ee41a05d6d71cf673a1e,,,,,434,Session,Session ID mismatch,session id,Clear session cache
69b6ee41a05d6d71cf673a1f,,,,,385,Presentation,Data corruption,data corruption,Retransmit data
69b6ee41a05d6d71cf673a20,,,,,437,Transport,Packet retransmission,packet retransmission,Reduce congestion
69b6ee41a05d6d71cf673a21,,,,,440,Presentation,SSL configuration error,ssl config,Reconfigure SSL
69b6ee41a05d6d71cf673a22,,,,,435,Application,DNS resolution failure,dns resolve,Flush DNS
69b6ee41a05d6d71cf673a23,,,,,436,Presentation,Data serialization error,serialization error,Correct data format
69b6ee41a05d6d71cf673a24,,,,,438,Presentation,Unsupported file format,file format,Convert format
69b6ee41a05d6d71cf673a25,,,,,439,Session,Session not established,session fail,Restart service
69b6ee41a05d6d71cf673a26,,,,,444,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee41a05d6d71cf673a27,,,,,442,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee41a05d6d71cf673a28,,,,,443,Network,NAT misconfiguration,nat error,Reconfigure NAT
69b6ee41a05d6d71cf673a29,,,,,446,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee41a05d6d71cf673a2a,,,,,441,Session,Session synchronization error,session sync,Restart application
69b6ee41a05d6d71cf673a2b,,,,,445,Presentation,Unsupported file format,file format,Convert format
69b6ee41a05d6d71cf673a2c,,,,,448,Application,Browser cache issue,browser cache,Clear browser cache
69b6ee41a05d6d71cf673a2d,,,,,449,Session,Session synchronization error,session sync,Restart application
69b6ee41a05d6d71cf673a2e,,,,,450,Application,HTTP 500 error,500 server,Restart web server
69b6ee41a05d6d71cf673a2f,,,,,447,Session,Session ID mismatch,session id,Clear session cache
69b6ee41a05d6d71cf673a30,,,,,462,Presentation,Encoding issue,encoding problem,Use UTF8 encoding
69b6ee41a05d6d71cf673a31,,,,,463,Session,Remote session disconnect,remote session,Check connection
69b6ee41a05d6d71cf673a32,,,,,464,Data Link,Spanning tree loop,stp loop,Configure STP properly
69b6ee41a05d6d71cf673a33,,,,,465,Data Link,Incorrect duplex mode,duplex mismatch,Set auto duplex
69b6ee41a05d6d71cf673a34,,,,,461,Network,Network congestion,network congestion,Reduce traffic load
69b6ee41a05d6d71cf673a35,,,,,467,Network,Invalid IP address,invalid ip,Configure correct IP
69b6ee41a05d6d71cf673a36,,,,,468,Physical,WiFi router not powered,wifi router off,Check power adapter
69b6ee41a05d6d71cf673a37,,,,,469,Presentation,Unsupported file format,file format,Convert format
69b6ee41a05d6d71cf673a38,,,,,470,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee41a05d6d71cf673a39,,,,,471,Session,Session restore failure,session restore,Reauthenticate
69b6ee41a05d6d71cf673a3a,,,,,472,Session,Session token expired,token expired,Generate new token
69b6ee41a05d6d71cf673a3b,,,,,473,Application,Website not loading,website loading,Check server status
69b6ee41a05d6d71cf673a3c,,,,,466,Physical,Network cable unplugged,cable unplugged ethernet,Plug the Ethernet cable properly
69b6ee41a05d6d71cf673a3d,,,,,458,Presentation,Certificate expired,certificate expired,Renew certificate
69b6ee41a05d6d71cf673a3e,,,,,474,Session,Session encryption failure,session encryption,Update encryption
69b6ee41a05d6d71cf673a3f,,,,,476,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee41a05d6d71cf673a40,,,,,478,Session,Remote login failure,remote login,Verify credentials
69b6ee41a05d6d71cf673a41,,,,,475,Session,Session token expired,token expired,Generate new token
69b6ee41a05d6d71cf673a42,,,,,477,Network,Network congestion,network congestion,Reduce traffic load
69b6ee41a05d6d71cf673a43,,,,,456,Session,Session ID mismatch,session id,Clear session cache
69b6ee41a05d6d71cf673a44,,,,,457,Physical,Network cable unplugged,cable unplugged ethernet,Plug the Ethernet cable properly
69b6ee41a05d6d71cf673a45,,,,,459,Physical,Network cable unplugged,cable unplugged ethernet,Plug the Ethernet cable properly
69b6ee41a05d6d71cf673a46,,,,,460,Transport,SYN flood attack,syn attack,Enable SYN protection
69b6ee41a05d6d71cf673a47,,,,,452,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee41a05d6d71cf673a48,,,,,451,Application,DNS resolution failure,dns resolve,Flush DNS
69b6ee41a05d6d71cf673a49,,,,,479,Presentation,SSL certificate invalid,ssl certificate,Install valid certificate
69b6ee41a05d6d71cf673a4a,,,,,454,Network,TTL expired,ttl expired,Check routing loops
69b6ee41a05d6d71cf673a4b,,,,,455,Network,Network congestion,network congestion,Reduce traffic load
69b6ee41a05d6d71cf673a4c,,,,,480,Network,TTL expired,ttl expired,Check routing loops
69b6ee41a05d6d71cf673a4d,,,,,453,Application,Website not loading,website loading,Check server status
69b6ee41a05d6d71cf673a4e,,,,,482,Presentation,Certificate expired,certificate expired,Renew certificate
69b6ee41a05d6d71cf673a4f,,,,,483,Presentation,Certificate chain error,certificate chain,Install full chain
69b6ee41a05d6d71cf673a50,,,,,481,Transport,Load balancer error,load balancer,Reconfigure load balancer
69b6ee41a05d6d71cf673a51,,,,,485,Transport,Load balancer error,load balancer,Reconfigure load balancer
69b6ee41a05d6d71cf673a52,,,,,484,Data Link,Switch port disabled,switch port disabled,Enable switch port
69b6ee41a05d6d71cf673a53,,,,,486,Data Link,Switch port disabled,switch port disabled,Enable switch port
69b6ee41a05d6d71cf673a54,,,,,488,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee41a05d6d71cf673a55,,,,,489,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee41a05d6d71cf673a56,,,,,487,Session,Session timeout,session timeout,Increase timeout
69b6ee41a05d6d71cf673a57,,,,,490,Session,Authentication server unreachable,auth server,Restart authentication server
69b6ee41a05d6d71cf673a58,,,,,491,Presentation,SSL configuration error,ssl config,Reconfigure SSL
69b6ee41a05d6d71cf673a59,,,,,492,Network,Packet loss,packet loss,Check congestion
69b6ee41a05d6d71cf673a5a,,,,,493,Application,FTP connection failed,ftp connection,Verify credentials
69b6ee41a05d6d71cf673a5b,,,,,495,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee41a05d6d71cf673a5c,,,,,496,Presentation,Data format mismatch,format mismatch,Convert data format
69b6ee41a05d6d71cf673a5d,,,,,494,Application,DNS resolution failure,dns resolve,Flush DNS
69b6ee41a05d6d71cf673a5e,,,,,497,Network,Router firmware outdated,router firmware,Update router firmware
69b6ee41a05d6d71cf673a5f,,,,,498,Network,Network unreachable,network unreachable,Verify routing table
69b6ee41a05d6d71cf673a60,,,,,499,Application,Proxy server error,proxy error,Disable proxy
69b6ee41a05d6d71cf673a61,,,,,500,Presentation,Certificate expired,certificate expired,Renew certificate
69b6ee41a05d6d71cf673a62,,,,,501,Presentation,Certificate expired,certificate expired,Renew certificate
69b6ee41a05d6d71cf673a63,,,,,502,Network,Network unreachable,network unreachable,Verify routing table
69b6ee41a05d6d71cf673a64,,,,,503,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee41a05d6d71cf673a65,,,,,504,Session,Authentication server unreachable,auth server,Restart authentication server
69b6ee41a05d6d71cf673a66,,,,,505,Application,HTTP 404 error,404 error,Check URL
69b6ee41a05d6d71cf673a67,,,,,506,Network,Subnet mismatch,subnet mask,Correct subnet mask
69b6ee41a05d6d71cf673a68,,,,,507,Presentation,Unsupported file format,file format,Convert format
69b6ee41a05d6d71cf673a69,,,,,508,Presentation,Data serialization error,serialization error,Correct data format
69b6ee41a05d6d71cf673a6a,,,,,509,Application,Database connection failed,database connection,Check DB connection
69b6ee41a05d6d71cf673a6b,,,,,510,Session,Secure session failure,secure session,Check certificates
69b6ee41a05d6d71cf673a6c,,,,,511,Transport,Port blocked,port blocked,Open port in firewall
69b6ee41a05d6d71cf673a6d,,,,,512,Transport,Port blocked,port blocked,Open port in firewall
69b6ee41a05d6d71cf673a6e,,,,,513,Data Link,MAC address conflict,mac conflict,Reset devices
69b6ee41a05d6d71cf673a6f,,,,,515,Application,Application timeout,application timeout,Increase timeout
69b6ee41a05d6d71cf673a70,,,,,516,Application,Service unavailable,503 service,Restart service
69b6ee41a05d6d71cf673a71,,,,,514,Transport,Firewall blocking port,firewall port,Allow port in firewall
69b6ee41a05d6d71cf673a72,,,,,517,Physical,Switch not working,switch dead,Restart or replace switch
69b6ee41a05d6d71cf673a73,,,,,519,Transport,Load balancer error,load balancer,Reconfigure load balancer
69b6ee41a05d6d71cf673a74,,,,,518,Transport,SYN flood attack,syn attack,Enable SYN protection
69b6ee41a05d6d71cf673a75,,,,,520,Data Link,VLAN misconfiguration,vlan config,Correct VLAN settings
69b6ee41a05d6d71cf673a76,,,,,522,Transport,UDP packet loss,udp loss,Improve network stability
69b6ee41a05d6d71cf673a77,,,,,521,Session,Session encryption failure,session encryption,Update encryption
69b6ee41a05d6d71cf673a78,,,,,523,Session,VPN session dropped,vpn drop,Reconnect VPN
69b6ee41a05d6d71cf673a79,,,,,524,Transport,Packet retransmission,packet retransmission,Reduce congestion
69b6ee41a05d6d71cf673a7a,,,,,525,Data Link,Switch firmware outdated,switch firmware,Update firmware
69b6ee41a05d6d71cf673a7b,,,,,528,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee41a05d6d71cf673a7c,,,,,527,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee41a05d6d71cf673a7d,,,,,529,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee41a05d6d71cf673a7e,,,,,530,Application,Browser cache issue,browser cache,Clear browser cache
69b6ee41a05d6d71cf673a7f,,,,,526,Transport,TCP connection timeout,tcp timeout,Check server availability
69b6ee41a05d6d71cf673a80,,,,,533,Transport,TCP connection timeout,tcp timeout,Check server availability
69b6ee41a05d6d71cf673a81,,,,,531,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee41a05d6d71cf673a82,,,,,532,Transport,Packet retransmission,packet retransmission,Reduce congestion
69b6ee41a05d6d71cf673a83,,,,,545,Physical,Router power off,router power off,Turn on router power supply
69b6ee41a05d6d71cf673a84,,,,,546,Network,Packet loss,packet loss,Check congestion
69b6ee41a05d6d71cf673a85,,,,,547,Transport,Too many connections,connection limit,Increase server limit
69b6ee41a05d6d71cf673a86,,,,,539,Transport,Connection reset error,connection reset,Check server logs
69b6ee41a05d6d71cf673a87,,,,,548,Data Link,Switch firmware outdated,switch firmware,Update firmware
69b6ee41a05d6d71cf673a88,,,,,549,Physical,Switch not working,switch dead,Restart or replace switch
69b6ee41a05d6d71cf673a89,,,,,551,Physical,Broken fiber cable,fiber damage,Replace fiber cable
69b6ee41a05d6d71cf673a8a,,,,,550,Data Link,Switch port disabled,switch port disabled,Enable switch port
69b6ee41a05d6d71cf673a8b,,,,,552,Application,FTP connection failed,ftp connection,Verify credentials
69b6ee41a05d6d71cf673a8c,,,,,553,Presentation,Certificate expired,certificate expired,Renew certificate
69b6ee41a05d6d71cf673a8d,,,,,555,Network,NAT misconfiguration,nat error,Reconfigure NAT
69b6ee41a05d6d71cf673a8e,,,,,556,Physical,Switch not working,switch dead,Restart or replace switch
69b6ee41a05d6d71cf673a8f,,,,,554,Network,Firewall blocking IP,firewall block ip,Allow IP in firewall
69b6ee41a05d6d71cf673a90,,,,,557,Physical,Ethernet port not detecting cable,port ethernet issue,Try another port
69b6ee41a05d6d71cf673a91,,,,,558,Network,Incorrect routing table,routing table,Update routes
69b6ee41a05d6d71cf673a92,,,,,534,Physical,Loose LAN connection,lan loose port,Reconnect LAN cable
69b6ee41a05d6d71cf673a93,,,,,535,Transport,UDP service not responding,udp service,Restart service
69b6ee41a05d6d71cf673a94,,,,,536,Session,Session ID mismatch,session id,Clear session cache
69b6ee41a05d6d71cf673a95,,,,,537,Session,Session timeout,session timeout,Increase timeout
69b6ee41a05d6d71cf673a96,,,,,538,Presentation,Unsupported file format,file format,Convert format
69b6ee41a05d6d71cf673a97,,,,,544,Transport,Too many connections,connection limit,Increase server limit
69b6ee41a05d6d71cf673a98,,,,,540,Application,DNS resolution failure,dns resolve,Flush DNS
69b6ee41a05d6d71cf673a99,,,,,541,Presentation,Data corruption,data corruption,Retransmit data
69b6ee41a05d6d71cf673a9a,,,,,542,Data Link,Duplicate MAC address,duplicate mac,Reassign MAC
69b6ee41a05d6d71cf673a9b,,,,,543,Network,Static route misconfigured,static route,Correct static route
69b6ee41a05d6d71cf673a9c,,,,,559,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee41a05d6d71cf673a9d,,,,,562,Session,Session authentication failure,session auth,Re-login
69b6ee41a05d6d71cf673a9e,,,,,563,Data Link,ARP table error,arp error,Clear ARP cache
69b6ee41a05d6d71cf673a9f,,,,,564,Transport,TCP slow start delay,tcp slow,Optimize TCP parameters
69b6ee41a05d6d71cf673aa0,,,,,565,Session,Secure session failure,secure session,Check certificates
69b6ee41a05d6d71cf673aa1,,,,,566,Presentation,SSL handshake failed,ssl handshake,Update certificates
69b6ee41a05d6d71cf673aa2,,,,,567,Transport,UDP service not responding,udp service,Restart service
69b6ee41a05d6d71cf673aa3,,,,,569,Application,Application timeout,application timeout,Increase timeout
69b6ee41a05d6d71cf673aa4,,,,,570,Session,Secure session failure,secure session,Check certificates
69b6ee41a05d6d71cf673aa5,,,,,571,Session,Secure session failure,secure session,Check certificates
69b6ee41a05d6d71cf673aa6,,,,,568,Data Link,Switch firmware outdated,switch firmware,Update firmware
69b6ee41a05d6d71cf673aa7,,,,,573,Network,TTL expired,ttl expired,Check routing loops
69b6ee41a05d6d71cf673aa8,,,,,572,Presentation,Certificate chain error,certificate chain,Install full chain
69b6ee41a05d6d71cf673aa9,,,,,575,Application,HTTP 500 error,500 server,Restart web server
69b6ee41a05d6d71cf673aaa,,,,,574,Session,Session restore failure,session restore,Reauthenticate
69b6ee41a05d6d71cf673aab,,,,,560,Transport,Session timeout,session timeout,Increase timeout
69b6ee41a05d6d71cf673aac,,,,,561,Application,Authentication failure,login authentication,Verify credentials
69b6ee41a05d6d71cf673aad,,,,,577,Application,FTP connection failed,ftp connection,Verify credentials
69b6ee41a05d6d71cf673aae,,,,,576,Transport,Session timeout,session timeout,Increase timeout
69b6ee41a05d6d71cf673aaf,,,,,579,Network,Incorrect routing table,routing table,Update routes
69b6ee41a05d6d71cf673ab0,,,,,578,Transport,TCP handshake failure,tcp handshake,Restart service
69b6ee41a05d6d71cf673ab1,,,,,581,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee41a05d6d71cf673ab2,,,,,580,Presentation,Encryption key mismatch,key mismatch,Regenerate keys
69b6ee41a05d6d71cf673ab3,,,,,582,Network,Router not routing packets,router routing,Restart router
69b6ee41a05d6d71cf673ab4,,,,,583,Data Link,ARP poisoning attack,arp attack,Enable security features
69b6ee41a05d6d71cf673ab5,,,,,584,Data Link,Incorrect duplex mode,duplex mismatch,Set auto duplex
69b6ee41a05d6d71cf673ab6,,,,,587,Transport,SYN flood attack,syn attack,Enable SYN protection
69b6ee41a05d6d71cf673ab7,,,,,585,Presentation,Data corruption,data corruption,Retransmit data
69b6ee41a05d6d71cf673ab8,,,,,598,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee41a05d6d71cf673ab9,,,,,597,Data Link,Duplicate MAC address,duplicate mac,Reassign MAC
69b6ee41a05d6d71cf673aba,,,,,599,Network,IP address conflict,ip conflict,Renew IP address
